"teacher_id","full_name","department","role","year","experience_years","block_1","block_2","block_3","block_4","total_kpi"
"515","Dinara Seitkali","School of Computer Science","ASSISTANT_PROFESSOR","2024","13","17.0","26.8","7.6","20.0","68.9"
"515","Dinara Seitkali","School of Computer Science","ASSISTANT_PROFESSOR","2025","14","17.7","24.2","13.0","20.0","72.0"
"516","Dana Alimov","School of Computer Science","ASSISTANT_PROFESSOR","2021","10","12.2","22.8","12.3","20.0","68.1"
"516","Dana Alimov","School of Computer Science","ASSISTANT_PROFESSOR","2022","11","15.9","22.1","5.5","0.0","43.1"
"516","Dana Alimov","School of Computer Science","ASSISTANT_PROFESSOR","2023","12","17.2","16.9","4.1","18.6","57.8"
"516","Dana Alimov","School of Computer Science","ASSISTANT_PROFESSOR","2024","13","13.2","24.6","11.5","17.3","65.5"
"516","Dana Alimov","School of Computer Science","ASSISTANT_PROFESSOR","2025","14","23.4","27.2","8.7","17.4","77.9"
"517","Arman Zhumabayeva","School of Computer Science","SENIOR_LECTURER","2021","5","28.7","58.3","0.0","0.0","84.7"
"517","Arman Zhumabayeva","School of Computer Science","SENIOR_LECTURER","2022","6","26.9","57.1","0.0","0.0","84.7"
"517","Arman Zhumabayeva","School of Computer Science","SENIOR_LECTURER","2023","7","21.5","54.0","0.0","0.0","75.6"
"517","Arman Zhumabayeva","School of Computer Science","SENIOR_LECTURER","2024","8","20.1","51.8","0.0","0.0","72.1"
"517","Arman Zhumabayeva","School of Computer Science","SENIOR_LECTURER","2025","9","22.7","48.2","0.0","0.0","72.1"
"518","Kamila Kenzhebekova","School of Computer Science","SENIOR_LECTURER","2021","12","25.2","54.7","0.0","0.0","80.0"
"518","Kamila Kenzhebekova","School of Computer Science","SENIOR_LECTURER","2022","13","25.1","29.9","0.0","0.0","56.3"
"518","Kamila Kenzhebekova","School of Computer Science","SENIOR_LECTURER","2023","14","25.3","56.5","0.0","0.0","81.5"
"518","Kamila Kenzhebekova","School of Computer Science","SENIOR_LECTURER","2024","15","28.3","60.0","0.0","0.0","87.7"
"518","Kamila Kenzhebekova","School of Computer Science","SENIOR_LECTURER","2025","16","31.6","58.3","0.0","0.0","89.8"
"519","Bauyrzhan Seitkali","School of Computer Science","SENIOR_LECTURER","2021","19","34.5","59.0","0.0","0.0","95.2"
"519","Bauyrzhan Seitkali","School of Computer Science","SENIOR_LECTURER","2022","20","35.1","58.7","0.0","0.0","93.1"
"519","Bauyrzhan Seitkali","School of Computer Science","SENIOR_LECTURER","2023","21","28.2","59.2","0.0","0.0","89.9"
"519","Bauyrzhan Seitkali","School of Computer Science","SENIOR_LECTURER","2024","22","35.1","60.0","0.0","0.0","96.5"
"519","Bauyrzhan Seitkali","School of Computer Science","SENIOR_LECTURER","2025","23","39.9","54.1","0.0","0.0","94.9"
"520","Sanzhar Ergaliyeva","School of Computer Science","SENIOR_LECTURER","2021","10","33.2","60.0","0.0","0.0","94.9"
"520","Sanzhar Ergaliyeva","School of Computer Science","SENIOR_LECTURER","2022","11","34.7","47.3","0.0","0.0","80.9"
"520","Sanzhar Ergaliyeva","School of Computer Science","SENIOR_LECTURER","2023","12","37.3","60.0","0.0","0.0","96.9"
"520","Sanzhar Ergaliyeva","School of Computer Science","SENIOR_LECTURER","2024","13","40.0","46.7","0.0","0.0","89.3"
"520","Sanzhar Ergaliyeva","School of Computer Science","SENIOR_LECTURER","2025","14","34.9","60.0","0.0","0.0","97.2"
"521","Bauyrzhan Tursunov","School of Computer Science","SENIOR_LECTURER","2021","15","35.9","60.0","0.0","0.0","95.5"
"521","Bauyrzhan Tursunov","School of Computer Science","SENIOR_LECTURER","2022","16","36.7","60.0","0.0","0.0","94.8"
"521","Bauyrzhan Tursunov","School of Computer Science","SENIOR_LECTURER","2023","17","40.0","60.0","0.0","0.0","100.0"
"521","Bauyrzhan Tursunov","School of Computer Science","SENIOR_LECTURER","2024","18","40.0","60.0","0.0","0.0","97.5"
"521","Bauyrzhan Tursunov","School of Computer Science","SENIOR_LECTURER","2025","19","40.0","60.0","0.0","0.0","99.4"
"522","Dana Moldabayeva","School of Computer Science","SENIOR_LECTURER","2021","4","26.5","28.2","0.0","0.0","54.1"
"522","Dana Moldabayeva","School of Computer Science","SENIOR_LECTURER","2022","5","25.0","52.5","0.0","0.0","78.5"
"522","Dana Moldabayeva","School of Computer Science","SENIOR_LECTURER","2023","6","32.3","60.0","0.0","0.0","93.2"
"522","Dana Moldabayeva","School of Computer Science","SENIOR_LECTURER","2024","7","28.1","60.0","0.0","0.0","90.0"
"522","Dana Moldabayeva","School of Computer Science","SENIOR_LECTURER","2025","8","35.5","60.0","0.0","0.0","98.2"
"523","Arman Kenzhebekova","School of Computer Science","SENIOR_LECTURER","2021","12","36.5","60.0","0.0","0.0","97.6"
"523","Arman Kenzhebekova","School of Computer Science","SENIOR_LECTURER","2022","13","40.0","60.0","0.0","0.0","97.3"
"523","Arman Kenzhebekova","School of Computer Science","SENIOR_LECTURER","2023","14","36.0","60.0","0.0","0.0","98.7"
"523","Arman Kenzhebekova","School of Computer Science","SENIOR_LECTURER","2024","15","34.6","60.0","0.0","0.0","93.9"
"523","Arman Kenzhebekova","School of Computer Science","SENIOR_LECTURER","2025","16","40.0","60.0","0.0","0.0","100.0"
"524","Raushan Baisalova","School of Computer Science","SENIOR_LECTURER","2021","25","26.3","58.3","0.0","0.0","82.5"
"524","Raushan Baisalova","School of Computer Science","SENIOR_LECTURER","2022","26","28.4","60.0","0.0","0.0","89.1"
"524","Raushan Baisalova","School of Computer Science","SENIOR_LECTURER","2023","27","38.3","60.0","0.0","0.0","97.6"
"524","Raushan Baisalova","School of Computer Science","SENIOR_LECTURER","2024","28","34.8","60.0","0.0","0.0","97.5"
"524","Raushan Baisalova","School of Computer Science","SENIOR_LECTURER","2025","29","28.1","60.0","0.0","0.0","89.5"
"525","Rustem Issabekov","School of Computer Science","SENIOR_LECTURER","2021","17","29.0","57.4","0.0","0.0","87.6"
"525","Rustem Issabekov","School of Computer Science","SENIOR_LECTURER","2022","18","26.2","39.7","0.0","0.0","67.5"
"525","Rustem Issabekov","School of Computer Science","SENIOR_LECTURER","2023","19","26.9","57.4","0.0","0.0","83.9"
"525","Rustem Issabekov","School of Computer Science","SENIOR_LECTURER","2024","20","34.9","60.0","0.0","0.0","92.6"
"525","Rustem Issabekov","School of Computer Science","SENIOR_LECTURER","2025","21","35.3","60.0","0.0","0.0","94.4"
"526","Gaukhar Nurgaliev","School of Computer Science","SENIOR_LECTURER","2021","2","32.5","58.3","0.0","0.0","91.5"
"526","Gaukhar Nurgaliev","School of Computer Science","SENIOR_LECTURER","2022","3","33.4","60.0","0.0","0.0","93.6"
"526","Gaukhar Nurgaliev","School of Computer Science","SENIOR_LECTURER","2023","4","32.4","59.8","0.0","0.0","95.1"
"526","Gaukhar Nurgaliev","School of Computer Science","SENIOR_LECTURER","2024","5","27.9","57.1","0.0","0.0","83.6"
"526","Gaukhar Nurgaliev","School of Computer Science","SENIOR_LECTURER","2025","6","31.9","55.1","0.0","0.0","86.8"
"527","Yerlan Nurmagambetova","School of Computer Science","SENIOR_LECTURER","2021","16","30.1","31.4","0.0","0.0","62.0"
"527","Yerlan Nurmagambetova","School of Computer Science","SENIOR_LECTURER","2022","17","26.8","57.1","0.0","0.0","84.9"
"527","Yerlan Nurmagambetova","School of Computer Science","SENIOR_LECTURER","2023","18","25.6","48.4","0.0","0.0","75.7"
"527","Yerlan Nurmagambetova","School of Computer Science","SENIOR_LECTURER","2024","19","27.9","54.9","0.0","0.0","82.4"
"527","Yerlan Nurmagambetova","School of Computer Science","SENIOR_LECTURER","2025","20","26.6","56.1","0.0","0.0","79.7"
"528","Saule Issabekov","School of Computer Science","SENIOR_LECTURER","2021","17","33.7","59.3","0.0","0.0","94.4"
"528","Saule Issabekov","School of Computer Science","SENIOR_LECTURER","2022","18","36.0","60.0","0.0","0.0","97.8"
"528","Saule Issabekov","School of Computer Science","SENIOR_LECTURER","2023","19","39.1","60.0","0.0","0.0","100.0"
"528","Saule Issabekov","School of Computer Science","SENIOR_LECTURER","2024","20","34.4","60.0","0.0","0.0","92.8"
"528","Saule Issabekov","School of Computer Science","SENIOR_LECTURER","2025","21","36.1","41.5","0.0","0.0","75.7"
"529","Almas Moldabayeva","School of Computer Science","SENIOR_LECTURER","2021","11","30.2","55.5","0.0","0.0","84.7"
"529","Almas Moldabayeva","School of Computer Science","SENIOR_LECTURER","2022","12","32.7","59.4","0.0","0.0","95.0"
"529","Almas Moldabayeva","School of Computer Science","SENIOR_LECTURER","2023","13","30.9","60.0","0.0","0.0","92.3"
"529","Almas Moldabayeva","School of Computer Science","SENIOR_LECTURER","2024","14","32.9","60.0","0.0","0.0","93.5"
"529","Almas Moldabayeva","School of Computer Science","SENIOR_LECTURER","2025","15","32.0","60.0","0.0","0.0","94.0"
"530","Bauyrzhan Moldabayeva","School of Computer Science","SENIOR_LECTURER","2021","24","22.0","35.8","0.0","0.0","56.7"
"530","Bauyrzhan Moldabayeva","School of Computer Science","SENIOR_LECTURER","2022","25","28.1","35.8","0.0","0.0","61.3"
"530","Bauyrzhan Moldabayeva","School of Computer Science","SENIOR_LECTURER","2023","26","29.3","59.6","0.0","0.0","90.4"
"530","Bauyrzhan Moldabayeva","School of Computer Science","SENIOR_LECTURER","2024","27","26.2","32.7","0.0","0.0","57.4"
"530","Bauyrzhan Moldabayeva","School of Computer Science","SENIOR_LECTURER","2025","28","27.9","32.6","0.0","0.0","59.9"
"531","Nurgul Nurmagambetova","School of Computer Science","SENIOR_LECTURER","2021","17","29.6","60.0","0.0","0.0","89.4"
"531","Nurgul Nurmagambetova","School of Computer Science","SENIOR_LECTURER","2022","18","28.8","57.8","0.0","0.0","84.5"
"531","Nurgul Nurmagambetova","School of Computer Science","SENIOR_LECTURER","2023","19","35.5","60.0","0.0","0.0","95.7"
"531","Nurgul Nurmagambetova","School of Computer Science","SENIOR_LECTURER","2024","20","38.1","44.2","0.0","0.0","85.3"
"531","Nurgul Nurmagambetova","School of Computer Science","SENIOR_LECTURER","2025","21","39.7","60.0","0.0","0.0","96.9"
"532","Nurgul Abenova","School of Computer Science","SENIOR_LECTURER","2021","16","28.9","60.0","0.0","0.0","87.7"
"532","Nurgul Abenova","School of Computer Science","SENIOR_LECTURER","2022","17","27.4","29.3","0.0","0.0","54.9"
"532","Nurgul Abenova","School of Computer Science","SENIOR_LECTURER","2023","18","30.0","54.1","0.0","0.0","82.1"
"532","Nurgul Abenova","School of Computer Science","SENIOR_LECTURER","2024","19","31.3","58.3","0.0","0.0","92.6"
"532","Nurgul Abenova","School of Computer Science","SENIOR_LECTURER","2025","20","29.8","46.2","0.0","0.0","73.7"
"533","Sanzhar Nurmagambetova","School of Computer Science","SENIOR_LECTURER","2021","22","27.1","60.0","0.0","0.0","86.8"
"533","Sanzhar Nurmagambetova","School of Computer Science","SENIOR_LECTURER","2022","23","30.8","60.0","0.0","0.0","93.6"
"533","Sanzhar Nurmagambetova","School of Computer Science","SENIOR_LECTURER","2023","24","29.6","59.7","0.0","0.0","86.8"
"533","Sanzhar Nurmagambetova","School of Computer Science","SENIOR_LECTURER","2024","25","31.6","58.4","0.0","0.0","92.6"
"533","Sanzhar Nurmagambetova","School of Computer Science","SENIOR_LECTURER","2025","26","28.4","59.7","0.0","0.0","90.6"
"534","Meiram Akhmetova","School of Computer Science","SENIOR_LECTURER","2021","10","26.6","49.9","0.0","0.0","79.1"
"534","Meiram Akhmetova","School of Computer Science","SENIOR_LECTURER","2022","11","29.9","51.8","0.0","0.0","78.9"
"534","Meiram Akhmetova","School of Computer Science","SENIOR_LECTURER","2023","12","27.2","58.8","0.0","0.0","84.1"
"534","Meiram Akhmetova","School of Computer Science","SENIOR_LECTURER","2024","13","21.2","56.3","0.0","0.0","77.4"
"534","Meiram Akhmetova","School of Computer Science","SENIOR_LECTURER","2025","14","27.3","51.9","0.0","0.0","78.0"
"535","Asset Alimov","School of Computer Science","SENIOR_LECTURER","2021","9","25.5","54.8","0.0","0.0","80.7"
"535","Asset Alimov","School of Computer Science","SENIOR_LECTURER","2022","10","30.3","55.0","0.0","0.0","82.3"
"535","Asset Alimov","School of Computer Science","SENIOR_LECTURER","2023","11","27.6","51.4","0.0","0.0","80.2"
"535","Asset Alimov","School of Computer Science","SENIOR_LECTURER","2024","12","30.7","59.9","0.0","0.0","91.0"
"535","Asset Alimov","School of Computer Science","SENIOR_LECTURER","2025","13","28.4","60.0","0.0","0.0","88.0"
"536","Nurlan Akhmetova","School of Computer Science","SENIOR_LECTURER","2021","16","36.5","59.9","0.0","0.0","98.9"
"536","Nurlan Akhmetova","School of Computer Science","SENIOR_LECTURER","2022","17","33.9","59.8","0.0","0.0","96.6"
"536","Nurlan Akhmetova","School of Computer Science","SENIOR_LECTURER","2023","18","32.3","54.4","0.0","0.0","89.4"
"536","Nurlan Akhmetova","School of Computer Science","SENIOR_LECTURER","2024","19","33.5","54.7","0.0","0.0","86.8"
"536","Nurlan Akhmetova","School of Computer Science","SENIOR_LECTURER","2025","20","29.8","44.1","0.0","0.0","71.9"
"537","Talgat Moldabayeva","School of Computer Science","LECTURER","2021","25","14.1","43.2","0.0","0.0","58.0"
"537","Talgat Moldabayeva","School of Computer Science","LECTURER","2022","26","16.8","54.5","0.0","0.0","73.6"
"537","Talgat Moldabayeva","School of Computer Science","LECTURER","2023","27","10.9","62.1","0.0","0.0","74.0"
"537","Talgat Moldabayeva","School of Computer Science","LECTURER","2024","28","17.9","67.0","0.0","0.0","87.9"
"537","Talgat Moldabayeva","School of Computer Science","LECTURER","2025","29","15.3","55.5","0.0","0.0","68.7"
"538","Saule Bizhanova","School of Computer Science","LECTURER","2021","2","16.7","38.0","0.0","0.0","53.6"
"538","Saule Bizhanova","School of Computer Science","LECTURER","2022","3","17.4","63.1","0.0","0.0","80.6"
"538","Saule Bizhanova","School of Computer Science","LECTURER","2023","4","14.1","58.0","0.0","0.0","70.7"
"538","Saule Bizhanova","School of Computer Science","LECTURER","2024","5","14.2","59.3","0.0","0.0","76.3"
"538","Saule Bizhanova","School of Computer Science","LECTURER","2025","6","13.4","63.2","0.0","0.0","76.2"
"539","Rustem Bekova","School of Computer Science","LECTURER","2021","15","23.0","75.0","0.0","0.0","97.8"
"539","Rustem Bekova","School of Computer Science","LECTURER","2022","16","25.0","75.0","0.0","0.0","100.0"
"539","Rustem Bekova","School of Computer Science","LECTURER","2023","17","18.8","75.0","0.0","0.0","94.4"
"539","Rustem Bekova","School of Computer Science","LECTURER","2024","18","21.4","75.0","0.0","0.0","94.6"
"539","Rustem Bekova","School of Computer Science","LECTURER","2025","19","20.2","75.0","0.0","0.0","96.0"
"540","Zarina Abdrakhmanova","School of Computer Science","LECTURER","2021","14","13.0","70.3","0.0","0.0","85.9"
"540","Zarina Abdrakhmanova","School of Computer Science","LECTURER","2022","15","20.8","69.1","0.0","0.0","92.3"
"540","Zarina Abdrakhmanova","School of Computer Science","LECTURER","2023","16","14.7","75.0","0.0","0.0","88.6"
"540","Zarina Abdrakhmanova","School of Computer Science","LECTURER","2024","17","18.7","54.8","0.0","0.0","76.5"
"540","Zarina Abdrakhmanova","School of Computer Science","LECTURER","2025","18","12.7","68.1","0.0","0.0","83.2"
"541","Meiram Tursunov","School of Computer Science","LECTURER","2021","25","11.1","52.6","0.0","0.0","63.8"
"541","Meiram Tursunov","School of Computer Science","LECTURER","2022","26","10.8","63.3","0.0","0.0","73.9"
"541","Meiram Tursunov","School of Computer Science","LECTURER","2023","27","9.0","58.8","0.0","0.0","67.2"
"541","Meiram Tursunov","School of Computer Science","LECTURER","2024","28","11.9","61.6","0.0","0.0","74.4"
"541","Meiram Tursunov","School of Computer Science","LECTURER","2025","29","17.3","58.3","0.0","0.0","72.9"
"542","Dinara Ospanov","School of Computer Science","LECTURER","2021","17","19.8","66.1","0.0","0.0","83.4"
"542","Dinara Ospanov","School of Computer Science","LECTURER","2022","18","13.6","61.9","0.0","0.0","76.4"
"542","Dinara Ospanov","School of Computer Science","LECTURER","2023","19","18.9","64.1","0.0","0.0","85.9"
"542","Dinara Ospanov","School of Computer Science","LECTURER","2024","20","12.2","62.0","0.0","0.0","74.5"
"542","Dinara Ospanov","School of Computer Science","LECTURER","2025","21","19.0","66.2","0.0","0.0","85.5"
"543","Serik Zhaksybekov","School of Computer Science","LECTURER","2021","22","11.6","57.6","0.0","0.0","70.8"
"543","Serik Zhaksybekov","School of Computer Science","LECTURER","2022","23","10.4","61.2","0.0","0.0","74.3"
"543","Serik Zhaksybekov","School of Computer Science","LECTURER","2023","24","15.9","62.8","0.0","0.0","78.3"
"543","Serik Zhaksybekov","School of Computer Science","LECTURER","2024","25","18.4","59.7","0.0","0.0","78.0"
"543","Serik Zhaksybekov","School of Computer Science","LECTURER","2025","26","10.9","58.0","0.0","0.0","66.7"
"544","Gaukhar Askarov","School of Computer Science","LECTURER","2021","11","19.4","71.7","0.0","0.0","93.5"
"544","Gaukhar Askarov","School of Computer Science","LECTURER","2022","12","18.2","70.5","0.0","0.0","88.6"
"544","Gaukhar Askarov","School of Computer Science","LECTURER","2023","13","14.0","63.5","0.0","0.0","79.5"
"544","Gaukhar Askarov","School of Computer Science","LECTURER","2024","14","16.9","60.4","0.0","0.0","75.1"
"544","Gaukhar Askarov","School of Computer Science","LECTURER","2025","15","17.8","60.4","0.0","0.0","78.1"
"545","Zhandos Kulmanov","School of Computer Science","LECTURER","2021","11","17.9","69.1","0.0","0.0","89.3"
"545","Zhandos Kulmanov","School of Computer Science","LECTURER","2022","12","13.1","61.2","0.0","0.0","71.7"
"545","Zhandos Kulmanov","School of Computer Science","LECTURER","2023","13","17.9","68.9","0.0","0.0","86.0"
"545","Zhandos Kulmanov","School of Computer Science","LECTURER","2024","14","13.8","60.1","0.0","0.0","76.6"
"545","Zhandos Kulmanov","School of Computer Science","LECTURER","2025","15","18.2","64.0","0.0","0.0","83.6"
"546","Madina Moldabayeva","School of Computer Science","LECTURER","2021","16","22.7","75.0","0.0","0.0","96.0"
"546","Madina Moldabayeva","School of Computer Science","LECTURER","2022","17","25.0","75.0","0.0","0.0","100.0"
"546","Madina Moldabayeva","School of Computer Science","LECTURER","2023","18","21.0","63.1","0.0","0.0","81.8"
"546","Madina Moldabayeva","School of Computer Science","LECTURER","2024","19","23.2","75.0","0.0","0.0","96.7"
"546","Madina Moldabayeva","School of Computer Science","LECTURER","2025","20","19.2","75.0","0.0","0.0","93.9"
"547","Azamat Tokayeva","School of Computer Science","LECTURER","2021","18","17.4","75.0","0.0","0.0","90.1"
"547","Azamat Tokayeva","School of Computer Science","LECTURER","2022","19","15.9","75.0","0.0","0.0","88.6"
"547","Azamat Tokayeva","School of Computer Science","LECTURER","2023","20","20.8","75.0","0.0","0.0","96.8"
"547","Azamat Tokayeva","School of Computer Science","LECTURER","2024","21","18.1","75.0","0.0","0.0","93.0"
"547","Azamat Tokayeva","School of Computer Science","LECTURER","2025","22","18.8","65.8","0.0","0.0","85.0"
"548","Zhanna Abenova","School of Computer Science","LECTURER","2021","25","21.3","70.5","0.0","0.0","89.8"
"548","Zhanna Abenova","School of Computer Science","LECTURER","2022","26","22.1","69.0","0.0","0.0","94.0"
"548","Zhanna Abenova","School of Computer Science","LECTURER","2023","27","17.1","75.0","0.0","0.0","92.1"
"548","Zhanna Abenova","School of Computer Science","LECTURER","2024","28","18.2","73.0","0.0","0.0","89.6"
"548","Zhanna Abenova","School of Computer Science","LECTURER","2025","29","21.8","75.0","0.0","0.0","94.3"
"549","Aigerim Bekmuratova","School of Computer Science","LECTURER","2021","11","21.0","75.0","0.0","0.0","97.5"
"549","Aigerim Bekmuratova","School of Computer Science","LECTURER","2022","12","16.3","75.0","0.0","0.0","92.4"
"549","Aigerim Bekmuratova","School of Computer Science","LECTURER","2023","13","20.0","73.2","0.0","0.0","94.0"
"549","Aigerim Bekmuratova","School of Computer Science","LECTURER","2024","14","23.0","75.0","0.0","0.0","96.9"
"549","Aigerim Bekmuratova","School of Computer Science","LECTURER","2025","15","15.7","73.1","0.0","0.0","90.5"
"550","Kamila Ergaliyeva","School of Computer Science","LECTURER","2021","24","16.3","75.0","0.0","0.0","88.5"
"550","Kamila Ergaliyeva","School of Computer Science","LECTURER","2022","25","25.0","75.0","0.0","0.0","100.0"
"550","Kamila Ergaliyeva","School of Computer Science","LECTURER","2023","26","21.2","75.0","0.0","0.0","95.4"
"550","Kamila Ergaliyeva","School of Computer Science","LECTURER","2024","27","19.9","75.0","0.0","0.0","93.9"
"550","Kamila Ergaliyeva","School of Computer Science","LECTURER","2025","28","18.9","59.9","0.0","0.0","81.6"
"551","Aliya Tulegenova","School of Computer Science","LECTURER","2021","19","11.6","65.8","0.0","0.0","76.5"
"551","Aliya Tulegenova","School of Computer Science","LECTURER","2022","20","17.1","67.8","0.0","0.0","85.7"
"551","Aliya Tulegenova","School of Computer Science","LECTURER","2023","21","18.4","71.4","0.0","0.0","89.6"
"551","Aliya Tulegenova","School of Computer Science","LECTURER","2024","22","19.8","46.8","0.0","0.0","66.9"
"551","Aliya Tulegenova","School of Computer Science","LECTURER","2025","23","12.5","50.4","0.0","0.0","60.7"
"552","Nazerke Umarov","School of Computer Science","LECTURER","2021","25","18.8","75.0","0.0","0.0","91.7"
"552","Nazerke Umarov","School of Computer Science","LECTURER","2022","26","19.2","75.0","0.0","0.0","95.2"
"552","Nazerke Umarov","School of Computer Science","LECTURER","2023","27","19.3","75.0","0.0","0.0","96.3"
"552","Nazerke Umarov","School of Computer Science","LECTURER","2024","28","20.6","75.0","0.0","0.0","95.5"
"552","Nazerke Umarov","School of Computer Science","LECTURER","2025","29","24.5","75.0","0.0","0.0","100.0"
"553","Dias Nurgaliev","School of Computer Science","LECTURER","2021","10","10.6","59.7","0.0","0.0","70.4"
"553","Dias Nurgaliev","School of Computer Science","LECTURER","2022","11","11.8","66.5","0.0","0.0","78.3"
"553","Dias Nurgaliev","School of Computer Science","LECTURER","2023","12","20.7","62.6","0.0","0.0","82.5"
"553","Dias Nurgaliev","School of Computer Science","LECTURER","2024","13","20.8","66.6","0.0","0.0","89.7"
"553","Dias Nurgaliev","School of Computer Science","LECTURER","2025","14","14.3","66.2","0.0","0.0","81.2"
"554","Sanzhar Khassanov","School of Computer Science","LECTURER","2021","21","21.5","71.4","0.0","0.0","93.0"
"554","Sanzhar Khassanov","School of Computer Science","LECTURER","2022","22","16.3","75.0","0.0","0.0","89.2"
"554","Sanzhar Khassanov","School of Computer Science","LECTURER","2023","23","20.5","75.0","0.0","0.0","97.2"
"554","Sanzhar Khassanov","School of Computer Science","LECTURER","2024","24","21.8","75.0","0.0","0.0","96.0"
"554","Sanzhar Khassanov","School of Computer Science","LECTURER","2025","25","21.5","75.0","0.0","0.0","96.7"
"555","Sholpan Kenzhebayeva","School of Computer Science","LECTURER","2021","7","16.3","67.7","0.0","0.0","81.7"
"555","Sholpan Kenzhebayeva","School of Computer Science","LECTURER","2022","8","16.0","66.3","0.0","0.0","81.5"
"555","Sholpan Kenzhebayeva","School of Computer Science","LECTURER","2023","9","16.7","60.0","0.0","0.0","78.6"
"555","Sholpan Kenzhebayeva","School of Computer Science","LECTURER","2024","10","19.4","67.7","0.0","0.0","89.0"
"555","Sholpan Kenzhebayeva","School of Computer Science","LECTURER","2025","11","14.7","61.1","0.0","0.0","75.1"
"556","Raushan Tokayeva","School of Computer Science","LECTURER","2021","5","16.8","65.8","0.0","0.0","84.5"
"556","Raushan Tokayeva","School of Computer Science","LECTURER","2022","6","17.3","66.8","0.0","0.0","81.6"
"556","Raushan Tokayeva","School of Computer Science","LECTURER","2023","7","12.6","69.0","0.0","0.0","81.9"
"556","Raushan Tokayeva","School of Computer Science","LECTURER","2024","8","16.1","67.5","0.0","0.0","84.2"
"556","Raushan Tokayeva","School of Computer Science","LECTURER","2025","9","13.8","66.5","0.0","0.0","82.4"
"557","Asset Akhmetova","School of Computer Science","LECTURER","2021","8","20.6","67.5","0.0","0.0","90.7"
"557","Asset Akhmetova","School of Computer Science","LECTURER","2022","9","16.3","75.0","0.0","0.0","89.2"
"557","Asset Akhmetova","School of Computer Science","LECTURER","2023","10","25.0","75.0","0.0","0.0","100.0"
"557","Asset Akhmetova","School of Computer Science","LECTURER","2024","11","25.0","75.0","0.0","0.0","97.2"
"557","Asset Akhmetova","School of Computer Science","LECTURER","2025","12","25.0","75.0","0.0","0.0","100.0"
"558","Nurlan Syzdykova","School of Computer Science","LECTURER","2021","8","8.8","56.0","0.0","0.0","65.7"
"558","Nurlan Syzdykova","School of Computer Science","LECTURER","2022","9","13.4","62.2","0.0","0.0","76.0"
"558","Nurlan Syzdykova","School of Computer Science","LECTURER","2023","10","14.0","61.8","0.0","0.0","75.5"
"558","Nurlan Syzdykova","School of Computer Science","LECTURER","2024","11","11.9","58.8","0.0","0.0","73.2"
"558","Nurlan Syzdykova","School of Computer Science","LECTURER","2025","12","11.1","63.4","0.0","0.0","77.1"
"559","Nurlan Kassymov","School of Computer Science","LECTURER","2021","14","19.2","69.5","0.0","0.0","89.6"
"559","Nurlan Kassymov","School of Computer Science","LECTURER","2022","15","14.0","71.7","0.0","0.0","84.5"
"559","Nurlan Kassymov","School of Computer Science","LECTURER","2023","16","21.2","71.2","0.0","0.0","92.7"
"559","Nurlan Kassymov","School of Computer Science","LECTURER","2024","17","15.6","75.0","0.0","0.0","89.2"
"559","Nurlan Kassymov","School of Computer Science","LECTURER","2025","18","17.7","75.0","0.0","0.0","92.6"
"560","Sholpan Kassymov","School of Computer Science","LECTURER","2021","22","16.3","73.7","0.0","0.0","88.8"
"560","Sholpan Kassymov","School of Computer Science","LECTURER","2022","23","15.4","73.3","0.0","0.0","86.7"
"560","Sholpan Kassymov","School of Computer Science","LECTURER","2023","24","13.0","67.9","0.0","0.0","82.6"
"560","Sholpan Kassymov","School of Computer Science","LECTURER","2024","25","13.0","73.4","0.0","0.0","85.8"
"560","Sholpan Kassymov","School of Computer Science","LECTURER","2025","26","19.7","47.0","0.0","0.0","69.0"
"561","Aibek Ergaliyeva","N/A","ACM_HEAD_COACH","2021","6","11.7","19.3","15.4","14.5","61.3"
"561","Aibek Ergaliyeva","N/A","ACM_HEAD_COACH","2022","7","16.0","19.0","16.3","14.2","68.3"
"561","Aibek Ergaliyeva","N/A","ACM_HEAD_COACH","2023","8","11.1","17.2","11.1","13.6","53.7"
"561","Aibek Ergaliyeva","N/A","ACM_HEAD_COACH","2024","9","10.4","16.2","12.8","15.3","53.3"
"561","Aibek Ergaliyeva","N/A","ACM_HEAD_COACH","2025","10","19.9","11.8","18.8","12.5","62.0"
"562","Sholpan Alimov","N/A","ACM_HEAD_COACH","2021","21","19.4","18.1","25.0","25.0","90.5"
"562","Sholpan Alimov","N/A","ACM_HEAD_COACH","2022","22","23.5","20.5","19.2","24.4","89.8"
"562","Sholpan Alimov","N/A","ACM_HEAD_COACH","2023","23","20.7","23.1","25.0","23.3","93.4"
"562","Sholpan Alimov","N/A","ACM_HEAD_COACH","2024","24","22.7","23.4","25.0","25.0","95.7"
"562","Sholpan Alimov","N/A","ACM_HEAD_COACH","2025","25","20.0","18.6","19.7","20.3","79.7"
"563","Dias Zhaksybekov","N/A","ACM_HEAD_COACH","2021","10","18.4","18.3","21.0","20.7","77.0"
"563","Dias Zhaksybekov","N/A","ACM_HEAD_COACH","2022","11","11.8","19.2","11.3","13.7","56.2"
"563","Dias Zhaksybekov","N/A","ACM_HEAD_COACH","2023","12","17.0","18.9","16.7","19.5","69.6"
"563","Dias Zhaksybekov","N/A","ACM_HEAD_COACH","2024","13","18.4","14.8","22.3","21.9","79.5"
"563","Dias Zhaksybekov","N/A","ACM_HEAD_COACH","2025","14","18.1","16.5","16.1","23.0","75.7"
